id	symbol	display_name	hold_effect	hold_effect_param	item_type	category	family_group	rationale
313	ITEM_SCEPTILITE	Sceptilite	HOLD_EFFECT_MEGA_STONE	0		UNSUPPORTED_DAMAGE_RELEVANT	form_or_ability_changer	Can change the holder's form or effective ability before the hit (Mega Evolution at turn start, Ultra Burst/Z-Moves, Ability Shield vs ability suppression). No request-local clearance is implemented; always blocks.
314	ITEM_BLAZIKENITE	Blazikenite	HOLD_EFFECT_MEGA_STONE	0		UNSUPPORTED_DAMAGE_RELEVANT	form_or_ability_changer	Can change the holder's form or effective ability before the hit (Mega Evolution at turn start, Ultra Burst/Z-Moves, Ability Shield vs ability suppression). No request-local clearance is implemented; always blocks.
315	ITEM_SWAMPERTITE	Swampertite	HOLD_EFFECT_MEGA_STONE	0		UNSUPPORTED_DAMAGE_RELEVANT	form_or_ability_changer	Can change the holder's form or effective ability before the hit (Mega Evolution at turn start, Ultra Burst/Z-Moves, Ability Shield vs ability suppression). No request-local clearance is implemented; always blocks.
316	ITEM_GARDEVOIRITE	Gardevoirite	HOLD_EFFECT_MEGA_STONE	0		UNSUPPORTED_DAMAGE_RELEVANT	form_or_ability_changer	Can change the holder's form or effective ability before the hit (Mega Evolution at turn start, Ultra Burst/Z-Moves, Ability Shield vs ability suppression). No request-local clearance is implemented; always blocks.
317	ITEM_SABLENITE	Sablenite	HOLD_EFFECT_MEGA_STONE	0		UNSUPPORTED_DAMAGE_RELEVANT	form_or_ability_changer	Can change the holder's form or effective ability before the hit (Mega Evolution at turn start, Ultra Burst/Z-Moves, Ability Shield vs ability suppression). No request-local clearance is implemented; always blocks.
318	ITEM_MAWILITE	Mawilite	HOLD_EFFECT_MEGA_STONE	0		UNSUPPORTED_DAMAGE_RELEVANT	form_or_ability_changer	Can change the holder's form or effective ability before the hit (Mega Evolution at turn start, Ultra Burst/Z-Moves, Ability Shield vs ability suppression). No request-local clearance is implemented; always blocks.
319	ITEM_AGGRONITE	Aggronite	HOLD_EFFECT_MEGA_STONE	0		UNSUPPORTED_DAMAGE_RELEVANT	form_or_ability_changer	Can change the holder's form or effective ability before the hit (Mega Evolution at turn start, Ultra Burst/Z-Moves, Ability Shield vs ability suppression). No request-local clearance is implemented; always blocks.
320	ITEM_MEDICHAMITE	Medichamite	HOLD_EFFECT_MEGA_STONE	0		UNSUPPORTED_DAMAGE_RELEVANT	form_or_ability_changer	Can change the holder's form or effective ability before the hit (Mega Evolution at turn start, Ultra Burst/Z-Moves, Ability Shield vs ability suppression). No request-local clearance is implemented; always blocks.
321	ITEM_MANECTITE	Manectite	HOLD_EFFECT_MEGA_STONE	0		UNSUPPORTED_DAMAGE_RELEVANT	form_or_ability_changer	Can change the holder's form or effective ability before the hit (Mega Evolution at turn start, Ultra Burst/Z-Moves, Ability Shield vs ability suppression). No request-local clearance is implemented; always blocks.
322	ITEM_SHARPEDONITE	Sharpedonite	HOLD_EFFECT_MEGA_STONE	0		UNSUPPORTED_DAMAGE_RELEVANT	form_or_ability_changer	Can change the holder's form or effective ability before the hit (Mega Evolution at turn start, Ultra Burst/Z-Moves, Ability Shield vs ability suppression). No request-local clearance is implemented; always blocks.
323	ITEM_CAMERUPTITE	Cameruptite	HOLD_EFFECT_MEGA_STONE	0		UNSUPPORTED_DAMAGE_RELEVANT	form_or_ability_changer	Can change the holder's form or effective ability before the hit (Mega Evolution at turn start, Ultra Burst/Z-Moves, Ability Shield vs ability suppression). No request-local clearance is implemented; always blocks.
324	ITEM_ALTARIANITE	Altarianite	HOLD_EFFECT_MEGA_STONE	0		UNSUPPORTED_DAMAGE_RELEVANT	form_or_ability_changer	Can change the holder's form or effective ability before the hit (Mega Evolution at turn start, Ultra Burst/Z-Moves, Ability Shield vs ability suppression). No request-local clearance is implemented; always blocks.
325	ITEM_BANETTITE	Banettite	HOLD_EFFECT_MEGA_STONE	0		UNSUPPORTED_DAMAGE_RELEVANT	form_or_ability_changer	Can change the holder's form or effective ability before the hit (Mega Evolution at turn start, Ultra Burst/Z-Moves, Ability Shield vs ability suppression). No request-local clearance is implemented; always blocks.
326	ITEM_ABSOLITE	Absolite	HOLD_EFFECT_MEGA_STONE	0		UNSUPPORTED_DAMAGE_RELEVANT	form_or_ability_changer	Can change the holder's form or effective ability before the hit (Mega Evolution at turn start, Ultra Burst/Z-Moves, Ability Shield vs ability suppression). No request-local clearance is implemented; always blocks.
327	ITEM_GLALITITE	Glalitite	HOLD_EFFECT_MEGA_STONE	0		UNSUPPORTED_DAMAGE_RELEVANT	form_or_ability_changer	Can change the holder's form or effective ability before the hit (Mega Evolution at turn start, Ultra Burst/Z-Moves, Ability Shield vs ability suppression). No request-local clearance is implemented; always blocks.
328	ITEM_SALAMENCITE	Salamencite	HOLD_EFFECT_MEGA_STONE	0		UNSUPPORTED_DAMAGE_RELEVANT	form_or_ability_changer	Can change the holder's form or effective ability before the hit (Mega Evolution at turn start, Ultra Burst/Z-Moves, Ability Shield vs ability suppression). No request-local clearance is implemented; always blocks.
329	ITEM_METAGROSSITE	Metagrossite	HOLD_EFFECT_MEGA_STONE	0		UNSUPPORTED_DAMAGE_RELEVANT	form_or_ability_changer	Can change the holder's form or effective ability before the hit (Mega Evolution at turn start, Ultra Burst/Z-Moves, Ability Shield vs ability suppression). No request-local clearance is implemented; always blocks.
330	ITEM_LATIASITE	Latiasite	HOLD_EFFECT_MEGA_STONE	0		UNSUPPORTED_DAMAGE_RELEVANT	form_or_ability_changer	Can change the holder's form or effective ability before the hit (Mega Evolution at turn start, Ultra Burst/Z-Moves, Ability Shield vs ability suppression). No request-local clearance is implemented; always blocks.
331	ITEM_LATIOSITE	Latiosite	HOLD_EFFECT_MEGA_STONE	0		UNSUPPORTED_DAMAGE_RELEVANT	form_or_ability_changer	Can change the holder's form or effective ability before the hit (Mega Evolution at turn start, Ultra Burst/Z-Moves, Ability Shield vs ability suppression). No request-local clearance is implemented; always blocks.
332	ITEM_LOPUNNITE	Lopunnite	HOLD_EFFECT_MEGA_STONE	0		UNSUPPORTED_DAMAGE_RELEVANT	form_or_ability_changer	Can change the holder's form or effective ability before the hit (Mega Evolution at turn start, Ultra Burst/Z-Moves, Ability Shield vs ability suppression). No request-local clearance is implemented; always blocks.
333	ITEM_GARCHOMPITE	Garchompite	HOLD_EFFECT_MEGA_STONE	0		UNSUPPORTED_DAMAGE_RELEVANT	form_or_ability_changer	Can change the holder's form or effective ability before the hit (Mega Evolution at turn start, Ultra Burst/Z-Moves, Ability Shield vs ability suppression). No request-local clearance is implemented; always blocks.
334	ITEM_LUCARIONITE	Lucarionite	HOLD_EFFECT_MEGA_STONE	0		UNSUPPORTED_DAMAGE_RELEVANT	form_or_ability_changer	Can change the holder's form or effective ability before the hit (Mega Evolution at turn start, Ultra Burst/Z-Moves, Ability Shield vs ability suppression). No request-local clearance is implemented; always blocks.
335	ITEM_ABOMASITE	Abomasite	HOLD_EFFECT_MEGA_STONE	0		UNSUPPORTED_DAMAGE_RELEVANT	form_or_ability_changer	Can change the holder's form or effective ability before the hit (Mega Evolution at turn start, Ultra Burst/Z-Moves, Ability Shield vs ability suppression). No request-local clearance is implemented; always blocks.
336	ITEM_GALLADITE	Galladite	HOLD_EFFECT_MEGA_STONE	0		UNSUPPORTED_DAMAGE_RELEVANT	form_or_ability_changer	Can change the holder's form or effective ability before the hit (Mega Evolution at turn start, Ultra Burst/Z-Moves, Ability Shield vs ability suppression). No request-local clearance is implemented; always blocks.
337	ITEM_AUDINITE	Audinite	HOLD_EFFECT_MEGA_STONE	0		UNSUPPORTED_DAMAGE_RELEVANT	form_or_ability_changer	Can change the holder's form or effective ability before the hit (Mega Evolution at turn start, Ultra Burst/Z-Moves, Ability Shield vs ability suppression). No request-local clearance is implemented; always blocks.
338	ITEM_DIANCITE	Diancite	HOLD_EFFECT_MEGA_STONE	0		UNSUPPORTED_DAMAGE_RELEVANT	form_or_ability_changer	Can change the holder's form or effective ability before the hit (Mega Evolution at turn start, Ultra Burst/Z-Moves, Ability Shield vs ability suppression). No request-local clearance is implemented; always blocks.
339	ITEM_NORMAL_GEM	Normal Gem	HOLD_EFFECT_GEMS	30	NORMAL	UNSUPPORTED_DAMAGE_RELEVANT	attacker_offense	Read only as the ATTACKER's hold effect in the pinned damage path (base-power, Attack-stat, final-modifier or critical-stage modifier) with H&S fixed-point placement the calculator does not reproduce. Defender-side and non-matching-context rules are request-local.
340	ITEM_FIRE_GEM	Fire Gem	HOLD_EFFECT_GEMS	30	FIRE	UNSUPPORTED_DAMAGE_RELEVANT	attacker_offense	Read only as the ATTACKER's hold effect in the pinned damage path (base-power, Attack-stat, final-modifier or critical-stage modifier) with H&S fixed-point placement the calculator does not reproduce. Defender-side and non-matching-context rules are request-local.
341	ITEM_WATER_GEM	Water Gem	HOLD_EFFECT_GEMS	30	WATER	UNSUPPORTED_DAMAGE_RELEVANT	attacker_offense	Read only as the ATTACKER's hold effect in the pinned damage path (base-power, Attack-stat, final-modifier or critical-stage modifier) with H&S fixed-point placement the calculator does not reproduce. Defender-side and non-matching-context rules are request-local.
342	ITEM_ELECTRIC_GEM	Electric Gem	HOLD_EFFECT_GEMS	30	ELECTRIC	UNSUPPORTED_DAMAGE_RELEVANT	attacker_offense	Read only as the ATTACKER's hold effect in the pinned damage path (base-power, Attack-stat, final-modifier or critical-stage modifier) with H&S fixed-point placement the calculator does not reproduce. Defender-side and non-matching-context rules are request-local.
343	ITEM_GRASS_GEM	Grass Gem	HOLD_EFFECT_GEMS	30	GRASS	UNSUPPORTED_DAMAGE_RELEVANT	attacker_offense	Read only as the ATTACKER's hold effect in the pinned damage path (base-power, Attack-stat, final-modifier or critical-stage modifier) with H&S fixed-point placement the calculator does not reproduce. Defender-side and non-matching-context rules are request-local.
344	ITEM_ICE_GEM	Ice Gem	HOLD_EFFECT_GEMS	30	ICE	UNSUPPORTED_DAMAGE_RELEVANT	attacker_offense	Read only as the ATTACKER's hold effect in the pinned damage path (base-power, Attack-stat, final-modifier or critical-stage modifier) with H&S fixed-point placement the calculator does not reproduce. Defender-side and non-matching-context rules are request-local.
345	ITEM_FIGHTING_GEM	Fighting Gem	HOLD_EFFECT_GEMS	30	FIGHTING	UNSUPPORTED_DAMAGE_RELEVANT	attacker_offense	Read only as the ATTACKER's hold effect in the pinned damage path (base-power, Attack-stat, final-modifier or critical-stage modifier) with H&S fixed-point placement the calculator does not reproduce. Defender-side and non-matching-context rules are request-local.
346	ITEM_POISON_GEM	Poison Gem	HOLD_EFFECT_GEMS	30	POISON	UNSUPPORTED_DAMAGE_RELEVANT	attacker_offense	Read only as the ATTACKER's hold effect in the pinned damage path (base-power, Attack-stat, final-modifier or critical-stage modifier) with H&S fixed-point placement the calculator does not reproduce. Defender-side and non-matching-context rules are request-local.
347	ITEM_GROUND_GEM	Ground Gem	HOLD_EFFECT_GEMS	30	GROUND	UNSUPPORTED_DAMAGE_RELEVANT	attacker_offense	Read only as the ATTACKER's hold effect in the pinned damage path (base-power, Attack-stat, final-modifier or critical-stage modifier) with H&S fixed-point placement the calculator does not reproduce. Defender-side and non-matching-context rules are request-local.
348	ITEM_FLYING_GEM	Flying Gem	HOLD_EFFECT_GEMS	30	FLYING	UNSUPPORTED_DAMAGE_RELEVANT	attacker_offense	Read only as the ATTACKER's hold effect in the pinned damage path (base-power, Attack-stat, final-modifier or critical-stage modifier) with H&S fixed-point placement the calculator does not reproduce. Defender-side and non-matching-context rules are request-local.
349	ITEM_PSYCHIC_GEM	Psychic Gem	HOLD_EFFECT_GEMS	30	PSYCHIC	UNSUPPORTED_DAMAGE_RELEVANT	attacker_offense	Read only as the ATTACKER's hold effect in the pinned damage path (base-power, Attack-stat, final-modifier or critical-stage modifier) with H&S fixed-point placement the calculator does not reproduce. Defender-side and non-matching-context rules are request-local.
350	ITEM_BUG_GEM	Bug Gem	HOLD_EFFECT_GEMS	30	BUG	UNSUPPORTED_DAMAGE_RELEVANT	attacker_offense	Read only as the ATTACKER's hold effect in the pinned damage path (base-power, Attack-stat, final-modifier or critical-stage modifier) with H&S fixed-point placement the calculator does not reproduce. Defender-side and non-matching-context rules are request-local.
351	ITEM_ROCK_GEM	Rock Gem	HOLD_EFFECT_GEMS	30	ROCK	UNSUPPORTED_DAMAGE_RELEVANT	attacker_offense	Read only as the ATTACKER's hold effect in the pinned damage path (base-power, Attack-stat, final-modifier or critical-stage modifier) with H&S fixed-point placement the calculator does not reproduce. Defender-side and non-matching-context rules are request-local.
352	ITEM_GHOST_GEM	Ghost Gem	HOLD_EFFECT_GEMS	30	GHOST	UNSUPPORTED_DAMAGE_RELEVANT	attacker_offense	Read only as the ATTACKER's hold effect in the pinned damage path (base-power, Attack-stat, final-modifier or critical-stage modifier) with H&S fixed-point placement the calculator does not reproduce. Defender-side and non-matching-context rules are request-local.
353	ITEM_DRAGON_GEM	Dragon Gem	HOLD_EFFECT_GEMS	30	DRAGON	UNSUPPORTED_DAMAGE_RELEVANT	attacker_offense	Read only as the ATTACKER's hold effect in the pinned damage path (base-power, Attack-stat, final-modifier or critical-stage modifier) with H&S fixed-point placement the calculator does not reproduce. Defender-side and non-matching-context rules are request-local.
354	ITEM_DARK_GEM	Dark Gem	HOLD_EFFECT_GEMS	30	DARK	UNSUPPORTED_DAMAGE_RELEVANT	attacker_offense	Read only as the ATTACKER's hold effect in the pinned damage path (base-power, Attack-stat, final-modifier or critical-stage modifier) with H&S fixed-point placement the calculator does not reproduce. Defender-side and non-matching-context rules are request-local.
355	ITEM_STEEL_GEM	Steel Gem	HOLD_EFFECT_GEMS	30	STEEL	UNSUPPORTED_DAMAGE_RELEVANT	attacker_offense	Read only as the ATTACKER's hold effect in the pinned damage path (base-power, Attack-stat, final-modifier or critical-stage modifier) with H&S fixed-point placement the calculator does not reproduce. Defender-side and non-matching-context rules are request-local.
356	ITEM_FAIRY_GEM	Fairy Gem	HOLD_EFFECT_GEMS	30	FAIRY	UNSUPPORTED_DAMAGE_RELEVANT	attacker_offense	Read only as the ATTACKER's hold effect in the pinned damage path (base-power, Attack-stat, final-modifier or critical-stage modifier) with H&S fixed-point placement the calculator does not reproduce. Defender-side and non-matching-context rules are request-local.
357	ITEM_NORMALIUM_Z	Normalium Z	HOLD_EFFECT_Z_CRYSTAL	0		UNSUPPORTED_DAMAGE_RELEVANT	form_or_ability_changer	Can change the holder's form or effective ability before the hit (Mega Evolution at turn start, Ultra Burst/Z-Moves, Ability Shield vs ability suppression). No request-local clearance is implemented; always blocks.
358	ITEM_FIRIUM_Z	Firium Z	HOLD_EFFECT_Z_CRYSTAL	0		UNSUPPORTED_DAMAGE_RELEVANT	form_or_ability_changer	Can change the holder's form or effective ability before the hit (Mega Evolution at turn start, Ultra Burst/Z-Moves, Ability Shield vs ability suppression). No request-local clearance is implemented; always blocks.
359	ITEM_WATERIUM_Z	Waterium Z	HOLD_EFFECT_Z_CRYSTAL	0		UNSUPPORTED_DAMAGE_RELEVANT	form_or_ability_changer	Can change the holder's form or effective ability before the hit (Mega Evolution at turn start, Ultra Burst/Z-Moves, Ability Shield vs ability suppression). No request-local clearance is implemented; always blocks.
360	ITEM_ELECTRIUM_Z	Electrium Z	HOLD_EFFECT_Z_CRYSTAL	0		UNSUPPORTED_DAMAGE_RELEVANT	form_or_ability_changer	Can change the holder's form or effective ability before the hit (Mega Evolution at turn start, Ultra Burst/Z-Moves, Ability Shield vs ability suppression). No request-local clearance is implemented; always blocks.
361	ITEM_GRASSIUM_Z	Grassium Z	HOLD_EFFECT_Z_CRYSTAL	0		UNSUPPORTED_DAMAGE_RELEVANT	form_or_ability_changer	Can change the holder's form or effective ability before the hit (Mega Evolution at turn start, Ultra Burst/Z-Moves, Ability Shield vs ability suppression). No request-local clearance is implemented; always blocks.
362	ITEM_ICIUM_Z	Icium Z	HOLD_EFFECT_Z_CRYSTAL	0		UNSUPPORTED_DAMAGE_RELEVANT	form_or_ability_changer	Can change the holder's form or effective ability before the hit (Mega Evolution at turn start, Ultra Burst/Z-Moves, Ability Shield vs ability suppression). No request-local clearance is implemented; always blocks.
